(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	2.82828e-06	-0.001515696	-0.0003287669	1.8197e-05	8.98765e-05	0.000144013	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001515139	-0.000328466	1.90546e-05	9.41132e-05	0.000150758	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001514016	-0.0003280385	1.99526e-05	9.85497e-05	0.000157817	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001512291	-0.0003274809	2.0893e-05	0.000103195	0.000165205	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001509978	-0.00032679160000000004	2.18776e-05	0.00010806	0.000172935	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001507059	-0.00032596789999999996	2.29087e-05	0.000113154	0.000181025	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001503515	-0.00032500689999999995	2.39883e-05	0.000118489	0.00018949	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001499329	-0.0003239065	2.51189e-05	0.000124075	0.000198348	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0014945000000000002	-0.0003226625	2.63027e-05	0.000129924	0.000207616	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001489008	-0.0003212715	2.75423e-05	0.000136049	0.000217313	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001482841	-0.000319732	2.88403e-05	0.000142463	0.00022746	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0014759670000000001	-0.0003180382	3.01995e-05	0.00014918	0.000238075	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0014683930000000001	-0.0003161873	3.16228e-05	0.000156213	0.00024918	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001460074	-0.000314175	3.31131e-05	0.000163578	0.000260798	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001451014	-0.0003119981	3.46737e-05	0.000171291	0.000272951	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0014411670000000001	-0.00030965	3.63078e-05	0.000179367	0.000285664	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001430535	-0.00030712809999999997	3.80189e-05	0.000187825	0.000298962	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0014190799999999999	-0.0003044265	3.98107e-05	0.000196681	0.000312871	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0014067910000000001	-0.000301541	4.16869e-05	0.000205955	0.000327418	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0013936170000000002	-0.0002984652	4.36516e-05	0.000215667	0.000342632	10	200	0.001
